RatingID,GameID,Critic,User,Rating
1872,2980,7.2,8.1,T
1873,2981,6.7,7.1,M
1874,2982,8.5,8.5,M
1875,2983,8.2,8.6,E
1876,2986,8.2,8.4,T
1877,2987,4.2,6.2,T
1878,2988,8,7.5,E
1879,2989,8.5,8.7,T
1880,2991,7.6,8.9,T
1881,2992,7.9,7.8,M
1882,2993,6.9,6.8,E
1883,2996,8.2,8.8,E10+
1884,2997,8.4,8.8,M
1885,2998,8.4,7.3,T
1886,2999,6,7,T
1887,3001,8.9,8.6,M
1888,3007,7.9,7.3,M
1889,3008,7.4,9,T
1890,3009,7.8,8.9,T
1891,3012,7.1,7.1,E10+
1892,3013,6.7,6,M
1893,3015,8.1,7.2,T
1894,3016,6.3,6.8,T
1895,3021,8.6,7.7,M
1896,3023,6.8,7.1,E
1897,3024,7.3,6.4,E
1898,3030,8.1,8.8,E
1899,3031,7.7,7.2,E10+
1900,3032,6.2,7.2,E
1901,3033,6.7,6.9,T
1902,3034,7.8,8.1,T
1903,3036,6.5,6.3,E
1904,3037,6.5,6.6,T
1905,3038,8,7.7,M
1906,3040,6.1,7.9,E
1907,3044,5.8,8.3,T
1908,3045,7.4,8,E
1909,3048,6.9,2.9,E10+
1910,3052,8.3,7.8,M
1911,3054,8.8,8.4,E10+
1912,3060,7.8,8.7,T
1913,3062,8.3,6.6,E10+
1914,3063,8.1,7.9,T
1915,3066,9.2,8.7,E10+
1916,3067,8.1,9,T
1917,3068,9.4,8.5,M
1918,3070,6.4,7.1,E
1919,3071,6.7,7.1,M
1920,3072,7.6,6.6,T
1921,3073,7.1,7.4,E
1922,3074,6.3,7.3,T
1923,3075,7.1,7.9,T
1924,3076,6,6.9,M
1925,3079,7.1,7.8,T
1926,3081,8.8,8,M
1927,3085,7,6.7,E10+
1928,3086,7.3,8.6,E10+
1929,3087,7.3,8.3,T
1930,3091,6.3,6.3,T
1931,3092,7.4,9,T
1932,3095,8.9,8.5,T
1933,3096,6,8.9,E10+
1934,3097,7.6,7.4,T
1935,3098,6,6.6,E
1936,3099,4.7,6,T
1937,3101,8.2,7.2,E
1938,3103,8.5,7.8,M
1939,3105,8.4,7.8,E
1940,3106,8.9,9.4,E
1941,3107,6,7.4,E10+
1942,3109,8,8.4,T
1943,3110,6.3,9.1,M
1944,3113,7.7,8.8,T
1945,3114,6.8,6.7,E10+
1946,3120,8,6.9,E
1947,3121,5.4,7.5,T
1948,3124,6.4,8,E
1949,3128,6.4,7.6,M
1950,3130,6.7,6.6,E
1951,3131,8.4,7.7,M
1952,3132,5.4,6.2,T
1953,3133,6,8,E
1954,3134,6.4,8,E
1955,3135,6.8,7.7,E10+
1956,3136,8.4,8.4,M
1957,3138,7.2,7.7,E
1958,3139,6,7,T
1959,3140,5,4,T
1960,3142,7.4,7.4,T
1961,3143,8.3,7.4,T
1962,3144,5.8,7.2,T
1963,3145,7.9,6.4,E
1964,3150,6.1,6.6,E
1965,3151,8.5,5.5,E
1966,3153,8.8,7.7,T
1967,3154,8.1,8.9,M
1968,3155,6.1,7.9,T
1969,3156,7.5,7.3,T
1970,3157,6.7,8.2,E10+
1971,3158,8.8,7.7,M
1972,3162,6.4,5.9,T
1973,3163,5.7,7.4,T
1974,3167,8.4,6.8,E10+
1975,3168,7.4,7.7,M
1976,3169,7.4,5.1,M
1977,3170,6.3,5.7,E
1978,3171,6.7,7,T
1979,3172,8.2,7.3,T
1980,3176,8.1,8,E10+
1981,3179,9.1,6.9,T
1982,3180,8.2,4.5,M
1983,3181,7.8,8.8,T
1984,3182,7.3,6.8,E
1985,3184,8.8,7.7,E
1986,3186,5.5,7,T
1987,3187,8,6.7,M
1988,3189,7.8,7.7,E
1989,3193,4.4,6.5,T
1990,3194,6,7.1,T
1991,3196,6.8,7.6,T
1992,3197,7.1,7.4,M
1993,3198,3.2,4,M
1994,3199,7,3.6,T
1995,3200,8.2,8.4,E
1996,3203,7.5,7,E
1997,3204,8.9,8.3,M
1998,3205,8.2,5.8,E
1999,3206,6.2,4.6,E
2000,3208,8,8.4,M
2001,3209,9.3,9.3,T
2002,3210,8.9,8.3,M
2003,3212,8.8,7.7,E
2004,3213,7.6,6.5,M
2005,3214,5.4,5.3,E
2006,3215,7.8,5.5,E10+
2007,3219,7.6,7.2,T
2008,3220,7.9,8.5,T
2009,3221,9,8.3,M
2010,3225,7.7,7.7,T
2011,3227,7.8,8.4,T
2012,3230,8.2,9.2,E
2013,3233,8.9,8.2,E
2014,3235,7.1,8,E
2015,3236,7.5,6,E10+
2016,3237,7.1,7.3,E10+
2017,3238,4.6,6.8,E
2018,3241,9.3,8.3,T
2019,3242,7.2,9.2,E
2020,3244,8.6,8,T
2021,3246,4.8,6.8,E
2022,3248,8,8.6,T
2023,3250,6.8,8.6,T
2024,3251,6.7,4.6,M
2025,3257,7.4,7.8,T
2026,3258,7,7.9,T
2027,3260,8.8,7.5,T
2028,3265,8,6.1,E
2029,3267,5,6.3,E
2030,3270,4.8,4.3,E
2031,3271,6.8,8.4,M
2032,3272,7.3,4.3,E
2033,3274,8.2,7,E
2034,3277,7.2,8.6,E
2035,3278,5.8,8.8,T
2036,3279,7,6.4,M
2037,3280,5.6,6,E
2038,3281,7.3,7.4,E10+
2039,3284,8.1,7,E10+
2040,3285,7.5,7.6,E10+
2041,3286,9.1,9.3,T
2042,3287,7.2,8.5,T
2043,3289,7,6.9,E10+
2044,3291,7.1,6.3,E10+
2045,3292,4.9,6.8,E
2046,3293,8.1,8.1,T
2047,3295,8.4,8.1,M
2048,3297,8.7,8.9,E
2049,3299,9,8.6,M
2050,3301,4.6,3,E10+
2051,3302,7.7,6.3,M
2052,3303,7,5.9,E
2053,3304,7,7.1,M
2054,3305,7.9,5.9,E
2055,3306,6.4,5.3,E
2056,3307,8.5,7.3,E10+
2057,3308,5.8,5.4,T
2058,3312,7.1,6,E
2059,3314,6.2,8.9,E
2060,3316,8.4,8.7,E
2061,3319,6.7,7.3,E
2062,3320,7.5,7.7,T
2063,3321,5.9,5.9,E10+
2064,3323,8.6,7.7,E
2065,3327,4.5,6,E10+
2066,3328,8,8.3,E
2067,3329,4.3,3.6,M
2068,3330,5.1,7.8,M
2069,3331,6.4,7.4,M
2070,3332,8.8,8.8,T
2071,3334,6.2,5.9,M
2072,3336,6,5.1,E10+
2073,3337,7.2,6,E
2074,3338,6.8,8.5,T
2075,3340,7.1,7.6,E10+
2076,3341,6.1,6.7,E10+
2077,3342,7.7,7.6,M
2078,3343,3.2,4.6,T
2079,3344,6.3,8.6,E
2080,3345,5.2,7.5,M
2081,3347,8.7,8.6,M
2082,3351,8.2,8.1,E10+
2083,3352,4.3,4.9,E10+
2084,3357,8.1,8.7,T
2085,3362,9,8.9,T
2086,3364,7.2,6.6,E10+
2087,3366,6.9,6.9,T
2088,3367,7.2,7.6,E10+
2089,3371,6,3.6,E10+
2090,3372,9,8.3,T
2091,3377,6.9,6.3,E
2092,3379,6.2,8.1,E
2093,3384,5.6,5.8,E
2094,3385,4.4,2.1,E10+
2095,3388,8,7.9,T
2096,3389,8.6,8,M
2097,3393,8.8,7.1,E10+
2098,3394,8.3,8.5,M
2099,3396,7.3,5.6,E
2100,3397,9,8.5,E
2101,3398,6.2,7.3,E
2102,3402,7.2,5.7,T
2103,3405,8.8,8.2,M
2104,3407,7.3,7.8,M
2105,3409,7.7,6.8,M
2106,3411,8.2,8.3,E10+
2107,3415,6,7.5,E
2108,3416,8.1,9,E
2109,3417,6.6,5.9,M
2110,3418,8.1,9.6,E
2111,3421,8,7.8,T
2112,3423,8.2,8.7,E
2113,3424,4.4,7,T
2114,3425,4.8,7.5,T
2115,3426,5.8,5.1,E
2116,3427,9,8.5,M
2117,3429,6.7,7.7,E10+
2118,3431,7.7,6.2,T
2119,3435,5.8,8,E10+
2120,3436,5.5,6.4,T
2121,3437,6.8,5.7,E
2122,3438,3.3,3.7,E
2123,3439,7.3,8.2,T
2124,3440,7.4,6,T
2125,3442,8.1,7.3,E
2126,3444,9,7.8,E
2127,3447,6.8,5.1,E
2128,3449,8.9,6,E10+
2129,3450,3.8,6.3,T
2130,3451,7.4,7.7,T
2131,3452,7.3,7.3,T
2132,3453,7,7.9,M
2133,3454,8.3,8.3,M
2134,3455,8.4,7.8,E
2135,3459,8.6,7.5,E10+
2136,3461,7.7,6.8,M
2137,3462,4.2,7.6,E
2138,3464,8.5,8.4,M
2139,3469,7.1,8.3,T
2140,3470,7.8,6.6,T
2141,3473,7.1,7.1,E10+
2142,3474,9.1,8.7,E10+
2143,3476,7.9,7.2,E
2144,3477,7.7,8.7,M
2145,3478,9.1,8.6,T
2146,3480,5.2,6.9,T
2147,3481,7.8,8.5,E10+
2148,3482,7.9,9,M
2149,3484,7,8.4,E
2150,3489,7.6,8.3,E10+
2151,3491,8.5,5.7,M
2152,3493,8.5,8.8,E
2153,3494,6.3,7.8,E
2154,3495,7.8,8.4,T
2155,3496,7.5,6.3,M
2156,3498,6.2,6.1,T
2157,3499,6,7,E
2158,3500,8.9,8.2,M
2159,3504,8.2,4.9,E10+
2160,3506,8.1,8,T
2161,3507,8.6,8.5,E
2162,3509,8.7,8,M
2163,3510,8.7,8.4,T
2164,3512,4.5,5.9,T
2165,3513,7.3,7.9,T
2166,3516,8.8,7.9,E10+
2167,3518,9.1,8,T
2168,3519,7.1,7.5,T
2169,3520,5.7,9.1,T
2170,3523,5.6,5.7,T
2171,3525,7.7,8.1,E
2172,3526,7.4,5.2,T
2173,3528,6,7.2,M
2174,3529,8,7.8,T
2175,3531,7,8.9,E
2176,3532,6.7,6.4,M
2177,3534,6.3,7,T
2178,3535,7.4,6.3,E
2179,3536,6.9,8.2,T
2180,3538,7.3,6.9,E10+
2181,3539,6.6,5.3,E10+
2182,3540,8.7,8.3,E
2183,3541,5.8,7.7,M
2184,3542,7.5,7.5,E
2185,3544,7.3,8.6,M
2186,3545,7.8,8.2,T
2187,3547,7.8,8.1,E10+
2188,3548,7.7,8,E10+
2189,3549,6.2,8,E10+
2190,3550,8.3,8.9,T
2191,3552,7.7,7.3,M
2192,3553,8.3,8.6,T
2193,3558,8.6,6.2,M
2194,3559,6.6,8.6,E10+
2195,3560,7.7,8.2,T
2196,3561,7.8,7.6,E
2197,3562,6.4,6.5,E10+
2198,3563,6.6,7.5,E
2199,3564,8.1,8.9,T
2200,3565,6.3,8.6,E
2201,3566,6.5,6.9,E
2202,3567,7.6,7.8,M
2203,3569,7.8,7.6,E
2204,3571,5.5,8.4,T
2205,3572,7.1,7.2,E10+
2206,3576,8,8.2,T
2207,3577,7.4,8.1,T
2208,3578,7.7,7.6,E
2209,3582,8,9.1,T
2210,3584,5,5.8,E10+
2211,3585,6.8,7.3,T
2212,3588,6.7,7.8,M
2213,3589,5.6,8.1,T
2214,3590,6.8,7.6,T
2215,3592,6.4,7.3,T
2216,3595,7.2,5.4,T
2217,3596,5.6,6.5,E
2218,3597,4.7,7,E
2219,3598,7.2,7.5,M
2220,3600,7.1,8,E
2221,3601,9.1,8.5,E
2222,3603,8.1,8.2,E
2223,3604,7.2,5.8,E
2224,3606,8.3,8.5,T
2225,3607,7.7,6.8,M
2226,3608,7.5,6.6,E
2227,3609,5.8,6.3,E10+
2228,3611,5.9,6.8,M
2229,3613,7.7,7.5,E10+
2230,3614,7.5,7.8,T
2231,3615,7.6,8.3,E
2232,3616,8.8,6.9,E
2233,3617,7.8,9.1,T
2234,3618,6.8,7.5,E
2235,3619,8.3,8.4,M
2236,3621,8.4,8.4,M
2237,3622,4.7,7,E
2238,3623,8,8.5,M
2239,3624,9.4,9.3,M
2240,3626,8,7.4,T
2241,3628,6.8,6.6,T
2242,3631,8.1,5.1,T
2243,3637,6.7,7.8,M
2244,3638,6.8,6.7,T
2245,3642,7.6,8.1,E
2246,3643,9.3,8.4,T
2247,3644,8.2,8.9,E
2248,3646,7.5,7.7,M
2249,3649,8.1,6.8,E
2250,3650,9.2,8.3,E10+
2251,3653,7,3,M
2252,3654,6.3,7.2,E
2253,3656,7.2,8.4,E
2254,3657,6.7,6.8,E
2255,3658,8.6,6.9,M
2256,3663,7.9,9.2,E
2257,3665,7,7.6,T
2258,3668,6.8,6.7,M
2259,3670,7.6,7.7,T
2260,3672,4.1,4.8,E
2261,3675,7.4,8.5,M
2262,3676,6.7,6.8,E
2263,3677,8.2,7.1,E
2264,3680,7.5,8.3,E10+
2265,3681,4.7,5.6,T
2266,3683,7.7,8,M
2267,3684,7.4,8.5,E
2268,3685,8,6,E10+
2269,3686,7.7,6.3,E
2270,3689,7,6.5,T
2271,3691,8,7.8,E
2272,3693,8.2,8.8,E
2273,3694,6.6,7,E10+
2274,3695,7.5,8.6,T
2275,3697,8.8,8.4,E10+
2276,3699,7.2,7.4,M
2277,3700,8.2,7.8,T
2278,3702,7,8.1,T
2279,3703,7.5,5.7,E
2280,3704,5.8,7.5,T
2281,3712,8.4,8.3,E
2282,3713,8.1,7.5,E
2283,3714,7.7,7.9,M
2284,3716,8.5,8.9,T
2285,3718,7.8,8.6,T
2286,3719,6.9,7,E10+
2287,3722,8.7,8.6,E
2288,3723,7.4,9.2,T
2289,3725,8.9,8.4,E
2290,3726,5.5,5.8,T
2291,3727,7.1,7.3,M
2292,3728,6.7,6.6,M
2293,3729,5.8,8.6,E10+
2294,3730,8,8.6,E
2295,3734,8.1,5.9,E10+
2296,3737,5.9,8.6,E
2297,3738,8,8.9,T
2298,3739,4.1,5,T
2299,3741,8.3,8.7,T
2300,3742,5.8,5.9,T
2301,3743,4.6,4.6,E
2302,3745,8.1,7.9,T
2303,3748,7.8,9.1,E
2304,3749,6.2,6.5,E10+
2305,3750,8.3,8.1,T
2306,3753,8.5,8.8,T
2307,3754,7.8,8.1,E
2308,3755,7.5,9.3,M
2309,3757,7.8,8.3,E
2310,3758,5.1,4.6,T
2311,3759,8.7,8.8,T
2312,3760,5.8,8.1,M
2313,3761,8.2,8.3,T
2314,3763,7.8,8.3,E
2315,3766,7.8,7.7,M
2316,3767,6.2,7.1,M
2317,3768,7,7.5,E10+
2318,3770,6.9,6.9,E10+
2319,3772,9.1,6.8,T
2320,3776,8.2,8.5,T
2321,3777,8.9,8.4,E10+
2322,3778,7.2,7,T
2323,3779,7.1,8.2,E
2324,3780,5.9,6.6,T
2325,3781,6.3,6.3,E
2326,3783,7.2,8.4,E
2327,3786,6.9,7.6,E10+
2328,3788,8.1,8.5,T
2329,3792,8.8,8.3,T
2330,3794,7.3,7.7,E
2331,3796,7.5,8.3,T
2332,3798,6.9,7.8,T
2333,3799,6.1,6.4,T
2334,3800,4.7,5.4,E
2335,3801,4.3,3.9,T
2336,3803,8.2,8.7,T
2337,3804,9.1,8.6,T
2338,3805,6.8,7.7,T
2339,3806,8.4,8.5,M
2340,3808,7.6,7.3,E10+
2341,3813,8.3,7.7,M
2342,3814,6.6,8,M
2343,3815,8.1,8,E
2344,3816,8.2,8.4,T
2345,3819,6.6,8.4,E10+
2346,3821,7.6,6.2,T
2347,3823,7.7,8,M
2348,3824,6.9,8.2,E
2349,3825,4.1,4,E
2350,3826,7.9,7.8,E
2351,3827,4.6,5.2,E10+
2352,3828,8.9,9.1,T
2353,3829,6.8,7.2,E
2354,3830,7.3,8.5,M
2355,3831,8.7,9,M
2356,3832,6.8,7.1,T
2357,3833,7.3,5.3,E
2358,3835,8.6,8.9,E
2359,3836,7.9,6.9,E
2360,3837,9,8.2,E
2361,3838,5.6,7.3,E10+
2362,3839,7.6,4.2,E
2363,3841,7.1,8.1,E10+
2364,3843,7.5,7.8,E
2365,3846,6.1,3.7,E
2366,3847,6.5,3.9,T
2367,3849,6.8,6.6,M
2368,3852,8.2,7.1,T
2369,3853,8.1,8.4,T
2370,3854,7.8,7.8,M
2371,3855,7.9,7.8,M
2372,3857,7.4,8.1,T
2373,3858,6.8,8.2,M
2374,3859,7.3,8,E
2375,3862,8,7.9,E
2376,3864,7.8,7.5,T
2377,3865,9,8,E
2378,3866,5.8,7.9,M
2379,3867,7.8,8.6,T
2380,3868,7.7,7.9,E
2381,3869,6.9,8.1,E
2382,3874,7,7.5,E
2383,3875,8.1,8.8,E
2384,3878,7.4,8.2,M
2385,3879,7.1,6.1,M
2386,3881,7.6,7.3,E10+
2387,3883,5.9,5.5,E
2388,3885,4.7,6.3,E
2389,3886,7,7.7,E10+
2390,3888,5.3,8.4,E
2391,3889,5.3,6.4,T
2392,3890,9.4,7.7,E
2393,3892,7.4,7.8,T
2394,3893,7.7,8.2,M
2395,3895,6.7,7.4,T
2396,3897,6.4,7.5,E
2397,3898,8,8.4,T
2398,3900,3.4,3.6,M
2399,3901,7.6,7.6,E
2400,3902,6.9,7.4,E10+
2401,3903,5.5,4.8,E
2402,3908,8.5,8.2,E
2403,3909,5.6,7,E10+
2404,3910,7.8,7.8,M
2405,3912,8.2,8.4,E
2406,3913,6.2,8.8,E
2407,3914,7.4,8.1,T
2408,3915,7.5,8.4,T
2409,3916,9.1,8.6,M
2410,3917,6.2,7.3,T
2411,3918,7.6,4.6,E10+
2412,3919,8,6.2,T
2413,3921,5.6,7.5,T
2414,3922,7,7.7,T
2415,3925,7.1,4.8,E
2416,3928,7.3,7,T
2417,3929,8.2,8.1,E
2418,3930,7.6,7.8,M
2419,3932,7.8,8.4,T
2420,3935,7.7,5.6,E
2421,3937,7.3,8.2,M
2422,3939,5.5,7.2,E
2423,3940,5.1,7.5,E
2424,3943,8.8,8.4,E10+
2425,3944,8.3,8.4,T
2426,3945,8.1,7.8,T
2427,3946,8.6,7.6,T
2428,3949,6.2,6.7,E
2429,3950,6,6.5,E10+
2430,3952,4.4,7,T
2431,3955,8.3,8.4,M
2432,3958,5.4,6.9,T
2433,3959,7.3,6.5,E10+
2434,3960,7.5,7.7,E
2435,3961,8.3,8.7,E
2436,3962,7.8,6.6,E
2437,3963,6.3,7.1,T
2438,3964,8,7.3,E10+
2439,3966,7.1,7.5,T
2440,3967,7.6,7.3,T
2441,3968,7.8,7.8,E10+
2442,3970,7.2,6,T
2443,3973,8.1,8.3,T
2444,3974,8.8,9.1,E
2445,3977,5.9,6.3,E
2446,3979,8.3,8.7,M
2447,3980,6.6,8.2,E
2448,3981,6.8,6.4,E
2449,3983,6.5,7.4,E10+
2450,3984,8.9,8.1,E10+
2451,3986,6.5,7.3,E
2452,3989,6.8,8.9,T
2453,3990,8,8.2,E
2454,3991,8.2,8.9,T
2455,3992,8,8.7,E
2456,3994,6.7,9,E10+
2457,3995,8.4,8.4,E
2458,4000,6.4,7.8,T
2459,4001,5,7.3,T
2460,4006,7,8.1,M
2461,4007,8.1,8,E
2462,4008,6.1,5,E
2463,4009,7.5,7.2,E
2464,4010,8.3,8.4,E
2465,4011,5.4,7,T
2466,4014,5.5,5.5,E
2467,4016,5.7,5.6,E
2468,4018,8.4,6.9,E
2469,4021,8.1,7.6,T
2470,4023,5.8,7.2,T
2471,4024,6.9,7.9,T
2472,4025,6.6,7.6,E10+
2473,4026,5.9,6.5,E10+
2474,4027,6.4,6.9,T
2475,4028,5.7,5.3,E10+
2476,4031,6.1,7.2,T
2477,4032,7.8,8.7,E10+
2478,4033,8.5,7.7,T
2479,4034,8.1,7.7,E10+
2480,4035,7.7,8.3,T
2481,4036,7.8,6.2,T
2482,4039,7.6,8.4,M
2483,4040,6.5,6.4,M
2484,4043,6.1,5,E10+
2485,4047,5.6,7.3,E
2486,4052,7.6,7.7,E
2487,4056,7.2,6.4,M
2488,4057,4.3,4.4,E10+
2489,4059,6.9,7.5,T
2490,4060,7.2,7.6,T
2491,4061,5.7,6.4,T
2492,4065,3.6,3.6,M
2493,4066,7.2,7.7,T
2494,4068,8.4,6.1,E
2495,4069,5.8,6.3,E10+
2496,4070,8.1,7.4,T
2497,4071,5.8,5.7,M
2498,4074,5.6,6.1,E10+
2499,4076,6.2,7.8,E
2500,4078,8.5,5.8,M
2501,4079,7.8,6.5,E
2502,4083,7.9,8.6,T
2503,4087,8.7,5.6,E10+
2504,4089,5.5,5.5,E
2505,4091,7.3,8.1,T
2506,4092,7.7,7.7,T
2507,4093,7.2,7.5,M
2508,4095,8,7.9,E
2509,4096,8,8.1,E10+
2510,4097,7.8,8.2,E
2511,4098,8.1,8.2,T
2512,4103,7.3,5.9,E
2513,4106,7,7,M
2514,4109,7.2,8.1,M
2515,4110,8.2,7.8,M
2516,4112,8.2,7.9,E
2517,4118,8,6,E10+
2518,4119,5,5.3,E
2519,4120,8.1,5.1,E
2520,4121,6.8,7.5,E
2521,4122,7.2,6.6,E
2522,4126,8,9.1,E
2523,4127,6.5,6,E10+
2524,4129,7.2,6.3,E
2525,4134,6.1,8.7,T
2526,4137,6,6.9,T
2527,4138,6.7,6.5,M
2528,4140,5.3,5.3,T
2529,4142,7.9,6.4,T
2530,4144,6.2,7.1,T
2531,4146,8.3,4.4,T
2532,4147,7.2,7.6,M
2533,4148,9,8.8,T
2534,4149,8.7,5.9,T
2535,4150,3.7,6.3,E
2536,4153,8.2,7.6,M
2537,4154,6.9,6.2,E
2538,4155,7.5,8,T
2539,4157,8.4,9,T
2540,4158,8.2,8.8,E10+
2541,4159,5.4,7.1,E
2542,4160,6.8,7.4,E
2543,4162,7.9,7.9,M
2544,4163,6.5,7.3,T
2545,4164,5.8,8,T
2546,4170,6,6.5,E10+
2547,4171,8.2,7.9,E
2548,4172,5.9,4.3,E
2549,4174,6.9,8.5,E
2550,4176,7.4,7.4,E10+
2551,4177,6.6,7.5,M
2552,4178,6.4,7.1,E10+
2553,4180,8.5,8.1,M
2554,4182,4.1,4.2,E10+
2555,4184,4.8,6.8,E
2556,4187,7.9,8.9,T
2557,4188,8.2,8.1,M
2558,4189,7,5.6,E10+
2559,4190,7.9,8,M
2560,4194,4.6,8.2,E10+
2561,4197,7.5,7.3,E10+
2562,4198,5.4,7.8,M
2563,4199,7,6.3,T
2564,4201,7.9,6.5,E10+
2565,4202,8.5,8.2,M
2566,4203,6.2,8.7,T
2567,4204,6.9,8.4,E
2568,4205,8.5,9,M
2569,4207,8.1,7.6,E
2570,4208,7.6,9.1,T
2571,4210,7.4,7.4,T
2572,4212,6.9,7.4,E
2573,4214,7,7,M
2574,4219,6.7,6.8,E
2575,4220,6.2,5.5,E
2576,4222,6.9,7.2,E10+
2577,4223,7.4,7.3,T
2578,4225,7.6,7.7,E
2579,4226,8.3,8.4,T
2580,4227,8.5,8.8,T
2581,4229,7.1,8.3,T
2582,4234,7.1,7.9,M
2583,4236,4.9,5.4,T
2584,4238,6.1,6.7,E
2585,4243,5.9,4.9,E
2586,4244,8.2,7.6,M
2587,4245,5.7,6.8,E
2588,4247,8,7.9,M
2589,4248,5,3.7,E10+
2590,4251,7.7,8.3,E
2591,4254,6.4,6.9,M
2592,4257,7.2,4.6,E10+
2593,4261,6.3,6.5,T
2594,4263,5.8,8.8,T
2595,4266,7,8.7,T
2596,4268,6.7,6.1,E
2597,4269,8.6,8.4,E
2598,4270,8.9,8.2,E
2599,4271,6.5,9.1,M
2600,4273,4.1,4.1,E10+
2601,4274,6.7,7.9,T
2602,4275,7.1,7,E10+
2603,4283,6.3,8,T
2604,4284,7,8.7,E10+
2605,4290,7.5,7.5,T
2606,4291,4.6,6.8,E
2607,4292,8.3,7.5,T
2608,4296,6.6,6.9,E
2609,4300,7,7.2,T
2610,4301,7.5,8.4,M
2611,4303,7.5,8.3,E
2612,4304,7.9,6.7,T
2613,4309,7.6,8.7,T
2614,4311,6.5,6.8,T
2615,4312,6.8,7,E
2616,4314,6.9,7.3,T
2617,4315,6.9,6.8,E
2618,4319,7.6,8.2,E10+
2619,4323,6.9,5.8,E10+
2620,4325,7.1,7.3,M
2621,4333,8.2,8.2,T
2622,4334,8.6,8.4,M
2623,4341,5.3,7.2,T
2624,4343,7.7,7.2,E
2625,4347,7.2,8.6,T
2626,4348,8,7.5,E
2627,4350,5.6,6.9,T
2628,4351,8.3,6.7,E
2629,4352,7.4,7.1,M
2630,4354,7.9,9.1,T
2631,4355,8,7.7,E
2632,4357,3.8,5,T
2633,4359,8.5,7.6,E
2634,4360,7.3,7.7,T
2635,4362,7.9,8.2,T
2636,4365,8.1,8.2,M
2637,4366,6.1,7.2,M
2638,4369,7.7,4.7,M
2639,4370,8.4,8.6,E
2640,4371,5,4.6,E
2641,4372,7.5,7,M
2642,4373,7.8,8,E
2643,4376,7,7.4,M
2644,4379,7,5.2,E
2645,4382,8.9,7.9,E
2646,4384,4.7,7.8,T
2647,4386,7.8,7.4,M
2648,4387,6.4,8.5,T
2649,4388,5.8,5.3,E
2650,4389,6.9,6.6,E
2651,4390,8.4,8.7,T
2652,4391,7.4,7.2,T
2653,4393,7.8,5.6,E10+
2654,4394,8,8.1,E10+
2655,4396,5.6,7.4,M
2656,4398,8,7.7,E10+
2657,4400,8.8,8.5,E
2658,4401,8,8.5,T
2659,4402,5,5.9,M
2660,4405,7.3,6.6,T
2661,4408,8.5,8.6,E10+
2662,4409,6.8,8,M
2663,4411,8.3,7.6,E
2664,4418,6.6,8.2,E10+
2665,4425,6.9,8,E10+
2666,4427,7.9,8.3,T
2667,4428,7.4,8,T
2668,4429,8.1,9.3,E
2669,4435,7.1,7.2,E
2670,4436,8.6,5.1,M
2671,4439,5.7,4.1,E
2672,4440,5.9,6.6,E10+
2673,4442,5.5,7.2,T
2674,4443,6.5,4,E10+
2675,4444,8.8,9,T
2676,4447,9.2,8.7,M
2677,4448,5.3,6.8,E
2678,4450,7.5,8.7,T
2679,4451,8.2,8.1,M
2680,4452,7,2.8,E10+
2681,4455,8.4,7.7,E10+
2682,4458,7.4,7.5,T
2683,4460,7.3,8.6,E
2684,4462,8,7.8,T
2685,4465,7.8,5.2,T
2686,4467,5.8,8.6,E
2687,4468,6,6,E
2688,4469,7.3,8.6,M
2689,4472,5.8,5,M
2690,4473,6.5,7,E10+
2691,4474,7.2,8.2,E
2692,4479,8.8,8.5,E
2693,4481,7.4,6.8,E
2694,4482,8,7.8,M
2695,4484,6.8,8.4,T
2696,4486,4.3,5.3,T
2697,4487,8.8,8.8,E
2698,4488,5.1,3.6,E
2699,4491,7.3,7.5,T
2700,4492,4.3,5.5,T
2701,4493,7.6,8.1,E
2702,4494,6.2,7.4,M
2703,4495,7.4,7.1,E10+
2704,4496,8.1,6.8,E
2705,4497,7.7,8.4,M
2706,4498,4.5,7,T
2707,4499,8.1,8,T
2708,4501,5.1,8.1,T
2709,4503,8.1,8.6,E
2710,4506,7.4,6.2,M
2711,4511,6.4,8.7,E10+
2712,4512,6.8,8.8,M
2713,4515,7.1,7.8,E
2714,4517,7.4,8.2,T
2715,4518,8.2,7.9,E10+
2716,4520,4.7,6,E10+
2717,4521,7.7,7.1,E10+
2718,4522,7.1,8.8,T
2719,4525,5.7,6.8,T
2720,4526,8.9,8.5,T
2721,4527,8.7,7.6,M
2722,4529,6.6,7.8,T
2723,4531,6.4,6.9,M
2724,4535,9,8.2,E10+
2725,4536,9.2,8.5,E
2726,4539,5.3,5.2,E
2727,4541,8,7.6,E
2728,4544,4.6,6.7,T
2729,4545,7,6.6,E10+
2730,4546,5.6,6.5,E10+
2731,4549,8.8,8.6,E
2732,4550,6.8,4.4,M
2733,4551,7.4,4.4,E
2734,4552,5.4,5.4,E10+
2735,4553,7.4,6.7,T
2736,4554,7.9,8.9,E
2737,4555,6.5,8.2,T
2738,4556,3.9,4.9,M
2739,4557,8.1,5.8,E10+
2740,4558,6.8,6.4,T
2741,4559,8.4,6.9,T
2742,4560,6.4,3.1,T
2743,4565,7.6,7.7,T
2744,4571,9.1,7.8,E
2745,4572,7.8,7.5,E
2746,4576,6.9,6.9,E
2747,4577,6.1,6.8,T
2748,4578,7.3,8,M
2749,4580,7,6.7,E
2750,4581,8.8,8.5,E
2751,4583,5.5,7.7,E
2752,4585,6.4,7.2,E
